pais,regimen,variante,variable,frecuencia,horizonte,beta,t
Zona euro,bajo,M-actividad,acciones,M,16,-1.359976127789816,-0.37305212778399627
Zona euro,bajo,M-actividad,acciones,M,17,-0.8360390322388814,-0.2164040585247656
Zona euro,bajo,M-actividad,acciones,M,18,0.05392901637952639,0.01322769707486055
Zona euro,bajo,M-actividad,acciones,M,19,-0.016609763316833837,-0.003929632988862893
Zona euro,bajo,M-actividad,acciones,M,20,-0.19718931375307922,-0.045177227808297506
Zona euro,bajo,M-actividad,acciones,M,21,-1.2157147795645646,-0.26594853534899654
Zona euro,bajo,M-actividad,acciones,M,22,-1.1937578231499006,-0.2789477348535774
Zona euro,bajo,M-actividad,acciones,M,23,-2.2597707826714104,-0.546983624568209
Zona euro,bajo,M-actividad,acciones,M,24,-2.5067840239011105,-0.6118475002127197
Zona euro,bajo,M-actividad,acciones,M,25,-3.1936521621604523,-0.795534893276006
Zona euro,bajo,M-actividad,acciones,M,26,-3.571952198141117,-0.9724743063669327
Zona euro,bajo,M-actividad,acciones,M,27,-3.7070438380327033,-1.1339918503624005
Zona euro,bajo,M-actividad,acciones,M,28,-3.2691661345305385,-1.0034845856761516
Zona euro,bajo,M-actividad,acciones,M,29,-3.8513794106066674,-1.256566692385438
Zona euro,bajo,M-actividad,acciones,M,30,-4.300243200443152,-1.3183532796262287
Zona euro,bajo,M-actividad,acciones,M,31,-4.9760223476980014,-1.447159729117164
Zona euro,bajo,M-actividad,acciones,M,32,-5.02768486360386,-1.3515764780749533
Zona euro,bajo,M-actividad,acciones,M,33,-5.89611712073766,-1.477044457806584
Zona euro,bajo,M-actividad,acciones,M,34,-5.5448471906785235,-1.3176447712201957
Zona euro,bajo,M-actividad,acciones,M,35,-6.476211110453624,-1.5080859975513177
Zona euro,bajo,M-actividad,acciones,M,36,-6.960833329230993,-1.5872218255584982
Zona euro,bajo,M-actividad,acciones,M,37,-6.79786875132158,-1.5561975565585688
Zona euro,bajo,M-actividad,acciones,M,38,-7.884047820663116,-1.6747583064186613
Zona euro,bajo,M-actividad,acciones,M,39,-8.772607875298561,-1.683637426512591
Zona euro,bajo,M-actividad,acciones,M,40,-8.32355638680343,-1.5739858715410824
Zona euro,bajo,M-actividad,acciones,M,41,-8.400379186826893,-1.5697332069783236
Zona euro,bajo,M-actividad,acciones,M,42,-8.243639508235617,-1.6535044975034932
Zona euro,bajo,M-actividad,acciones,M,43,-8.393507167474048,-1.6372929618197967
Zona euro,bajo,M-actividad,acciones,M,44,-7.671572028317236,-1.4569303344489624
Zona euro,bajo,M-actividad,acciones,M,45,-6.468819993828163,-1.3112740744694336
Zona euro,bajo,M-actividad,acciones,M,46,-6.401430816202546,-1.0954661481759422
Zona euro,bajo,M-actividad,acciones,M,47,-5.7442402489207725,-0.9907373970890418
Zona euro,bajo,M-actividad,acciones,M,48,-4.531824278393875,-0.7074648594855154
Zona euro,bajo,M-actividad,ipc,M,0,-0.07368595317756925,-1.9997411076799132
Zona euro,bajo,M-actividad,ipc,M,1,-0.1466992915467887,-2.5544122447478625
Zona euro,bajo,M-actividad,ipc,M,2,-0.1556548385643504,-1.7495656047183794
Zona euro,bajo,M-actividad,ipc,M,3,-0.11192999848887193,-0.9351546675669922
Zona euro,bajo,M-actividad,ipc,M,4,-0.13024361065445375,-0.9416417952466557
Zona euro,bajo,M-actividad,ipc,M,5,-0.17967160733844692,-1.0251108972489678
Zona euro,bajo,M-actividad,ipc,M,6,-0.22251544999930173,-1.0342584137908615
Zona euro,bajo,M-actividad,ipc,M,7,-0.20153834372644688,-0.8326630217824356
Zona euro,bajo,M-actividad,ipc,M,8,-0.19597000682202964,-0.6931058363352661
Zona euro,bajo,M-actividad,ipc,M,9,-0.013046251916935106,-0.042530175518408875
Zona euro,bajo,M-actividad,ipc,M,10,0.041777242068441904,0.12317563932554172
Zona euro,bajo,M-actividad,ipc,M,11,-0.008282647771592544,-0.027242435609583986
Zona euro,bajo,M-actividad,ipc,M,12,-0.041289122970704514,-0.12558153523078786
Zona euro,bajo,M-actividad,ipc,M,13,-0.03368663533561154,-0.09909798528371574
Zona euro,bajo,M-actividad,ipc,M,14,-0.016390458893850234,-0.04517628112621455
Zona euro,bajo,M-actividad,ipc,M,15,0.0019444245161520657,0.005154283638243981
Zona euro,bajo,M-actividad,ipc,M,16,-0.0073589198670395255,-0.019756090589492126
Zona euro,bajo,M-actividad,ipc,M,17,-0.039296808860264126,-0.10355891340019101
Zona euro,bajo,M-actividad,ipc,M,18,-0.13660876728347035,-0.3689747233998195
Zona euro,bajo,M-actividad,ipc,M,19,-0.0774914331739723,-0.2018333697039414
Zona euro,bajo,M-actividad,ipc,M,20,-0.0605942115636109,-0.15049655251504845
Zona euro,bajo,M-actividad,ipc,M,21,0.10856051722827569,0.25638508106078883
Zona euro,bajo,M-actividad,ipc,M,22,0.09533037090516405,0.222144235610022
Zona euro,bajo,M-actividad,ipc,M,23,0.2365669726354634,0.5426232856666365
Zona euro,bajo,M-actividad,ipc,M,24,0.26638443559859254,0.5793716901080499
Zona euro,bajo,M-actividad,ipc,M,25,0.3075399220945464,0.6413301814253191
Zona euro,bajo,M-actividad,ipc,M,26,0.366404349886415,0.7397437075317322
Zona euro,bajo,M-actividad,ipc,M,27,0.4526670644728825,0.8690943129878446
Zona euro,bajo,M-actividad,ipc,M,28,0.44282704791392963,0.8173983174713434
Zona euro,bajo,M-actividad,ipc,M,29,0.5021795167491266,0.8817431428765894
Zona euro,bajo,M-actividad,ipc,M,30,0.5923129859202155,0.9624310885384405
Zona euro,bajo,M-actividad,ipc,M,31,0.7564371331371486,1.1541454213386024
Zona euro,bajo,M-actividad,ipc,M,32,0.7179248264221765,1.1383621873876848
Zona euro,bajo,M-actividad,ipc,M,33,0.8357018449299002,1.348265437256928
Zona euro,bajo,M-actividad,ipc,M,34,0.8854981832689964,1.4178584150573985
Zona euro,bajo,M-actividad,ipc,M,35,0.9946423391786242,1.6065321657941425
Zona euro,bajo,M-actividad,ipc,M,36,1.0065933424400737,1.6155668350054886
Zona euro,bajo,M-actividad,ipc,M,37,0.9880653027522882,1.6001422192767825
Zona euro,bajo,M-actividad,ipc,M,38,0.9890807860718184,1.6176793392519004
Zona euro,bajo,M-actividad,ipc,M,39,1.0248635628481748,1.6378426772629515
Zona euro,bajo,M-actividad,ipc,M,40,1.0523345277169893,1.6848097836120333
Zona euro,bajo,M-actividad,ipc,M,41,1.1079193154330595,1.741050278089396
Zona euro,bajo,M-actividad,ipc,M,42,1.0645435044807559,1.6482254639318874
Zona euro,bajo,M-actividad,ipc,M,43,1.083752237699042,1.6722502187079566
Zona euro,bajo,M-actividad,ipc,M,44,1.0375998123518198,1.6931653979674206
Zona euro,bajo,M-actividad,ipc,M,45,1.1582861098301005,1.8768024596416728
Zona euro,bajo,M-actividad,ipc,M,46,1.1900034299890279,1.9338846657528224
Zona euro,bajo,M-actividad,ipc,M,47,1.2744059722942744,2.1986686172916436
Zona euro,bajo,M-actividad,ipc,M,48,1.2114150193865454,2.0453584170915566
Zona euro,bajo,M-actividad,fx,M,0,0.1880873123740019,0.6208121205900181
Zona euro,bajo,M-actividad,fx,M,1,0.2434058537223224,0.5346253894427474
Zona euro,bajo,M-actividad,fx,M,2,-0.051076866716151234,-0.09244609575447567
Zona euro,bajo,M-actividad,fx,M,3,-0.18865312308368634,-0.26467175471042576
Zona euro,bajo,M-actividad,fx,M,4,-0.6435455525519179,-0.7707163173214477
Zona euro,bajo,M-actividad,fx,M,5,-0.91740170498688,-0.9491361838218372
Zona euro,bajo,M-actividad,fx,M,6,-0.7392302955044602,-0.6982595988886521
Zona euro,bajo,M-actividad,fx,M,7,-0.9253609829443141,-0.8812028301169741
Zona euro,bajo,M-actividad,fx,M,8,-0.9878709718593768,-0.8552446014023771
Zona euro,bajo,M-actividad,fx,M,9,-1.0457499561312245,-0.8255910870772168
Zona euro,bajo,M-actividad,fx,M,10,-0.7544422170316926,-0.5637977103014379
Zona euro,bajo,M-actividad,fx,M,11,-0.6119874245679867,-0.4611505793272749
Zona euro,bajo,M-actividad,fx,M,12,-0.9461425104533293,-0.7226789307068533
Zona euro,bajo,M-actividad,fx,M,13,-1.2695859970654706,-0.9369533432097694
Zona euro,bajo,M-actividad,fx,M,14,-1.2257459161492692,-0.8238282342494616
Zona euro,bajo,M-actividad,fx,M,15,-1.45990097667741,-1.0132060854452083
Zona euro,bajo,M-actividad,fx,M,16,-1.5108705605360104,-0.9635994558506175
Zona euro,bajo,M-actividad,fx,M,17,-1.5177404579506788,-0.8999388631585704
Zona euro,bajo,M-actividad,fx,M,18,-2.0981685482502126,-1.227176932771871
Zona euro,bajo,M-actividad,fx,M,19,-2.14339765349084,-1.2244929146284111
Zona euro,bajo,M-actividad,fx,M,20,-2.040723268559478,-1.1558180658391788
Zona euro,bajo,M-actividad,fx,M,21,-2.0820912288164757,-1.1751180052946661
Zona euro,bajo,M-actividad,fx,M,22,-2.4197805370154275,-1.3336575475056156
Zona euro,bajo,M-actividad,fx,M,23,-2.4180702843493322,-1.3209856376369826
Zona euro,bajo,M-actividad,fx,M,24,-2.1903068210514376,-1.1142402594713097
Zona euro,bajo,M-actividad,fx,M,25,-1.846131177128063,-0.8835207253463061
Zona euro,bajo,M-actividad,fx,M,26,-2.068686331787492,-1.0010572869400196
Zona euro,bajo,M-actividad,fx,M,27,-1.6657639566644356,-0.7699995490185582
Zona euro,bajo,M-actividad,fx,M,28,-1.481303046076826,-0.6518027473273625
Zona euro,bajo,M-actividad,fx,M,29,-1.3539977807891699,-0.5725227205616131
Zona euro,bajo,M-actividad,fx,M,30,-1.18100653869909,-0.5048265777734461
Zona euro,bajo,M-actividad,fx,M,31,-1.1551156244118723,-0.4812483638906735
Zona euro,bajo,M-actividad,fx,M,32,-1.4236038104230013,-0.6384755668640656
Zona euro,bajo,M-actividad,fx,M,33,-1.7983723303230035,-0.7925927886384511
Zona euro,bajo,M-actividad,fx,M,34,-1.722110566802949,-0.8097718615768483
Zona euro,bajo,M-actividad,fx,M,35,-1.5677647679437399,-0.6801916807281145
Zona euro,bajo,M-actividad,fx,M,36,-1.9416542529294007,-0.8138990579654023
Zona euro,bajo,M-actividad,fx,M,37,-1.8120903257929173,-0.7530611445547272
Zona euro,bajo,M-actividad,fx,M,38,-1.9253246204497998,-0.7645820347434462
Zona euro,bajo,M-actividad,fx,M,39,-2.331783382086937,-0.9059240385370682
Zona euro,bajo,M-actividad,fx,M,40,-1.9964929296891565,-0.7707935713119763
Zona euro,bajo,M-actividad,fx,M,41,-1.8690831293155308,-0.6841608768472431
Zona euro,bajo,M-actividad,fx,M,42,-1.5854785280274055,-0.5889322595042954
Zona euro,bajo,M-actividad,fx,M,43,-1.89048313340243,-0.701794459714274
Zona euro,bajo,M-actividad,fx,M,44,-2.1685665310966775,-0.7961101619877773
Zona euro,bajo,M-actividad,fx,M,45,-2.410202909737332,-0.8930066703110078
Zona euro,bajo,M-actividad,fx,M,46,-2.389433250865223,-0.8670517591688867
Zona euro,bajo,M-actividad,fx,M,47,-2.420913398477937,-0.8728434759389708
Zona euro,bajo,M-actividad,fx,M,48,-1.9889423901926084,-0.7302630980346485
Zona euro,bajo,M-actividad,vivienda,Q,0,0.0911923912192587,0.7629432186092037
Zona euro,bajo,M-actividad,vivienda,Q,1,-0.10402649257831145,-0.49704416390182166
Zona euro,bajo,M-actividad,vivienda,Q,2,-0.1292069567917634,-0.36386821747223536
Zona euro,bajo,M-actividad,vivienda,Q,3,-0.4349285595387132,-0.9734862411587972
Zona euro,bajo,M-actividad,vivienda,Q,4,-0.4321235652714722,-0.6822859718822559
Zona euro,bajo,M-actividad,vivienda,Q,5,-0.5453599123611803,-0.6367474279670073
Zona euro,bajo,M-actividad,vivienda,Q,6,-0.34510528180239486,-0.3516315496348313
Zona euro,bajo,M-actividad,vivienda,Q,7,-0.471201360331526,-0.44342859562501113
Zona euro,bajo,M-actividad,vivienda,Q,8,-0.40066225675087447,-0.3528556058710688
Zona euro,bajo,M-actividad,vivienda,Q,9,-0.5700978205868383,-0.4940488123632454
Zona euro,bajo,M-actividad,vivienda,Q,10,-1.2487351762390797,-1.1129025379585895
Zona euro,bajo,M-actividad,vivienda,Q,11,-1.6955790791544376,-1.4991840844151
Zona euro,bajo,M-actividad,vivienda,Q,12,-1.6934790717917532,-1.4964572969276042
Zona euro,bajo,M-actividad,credito,Q,0,1.2544638014697096,2.972072137920382
Zona euro,bajo,M-actividad,credito,Q,1,2.097555522687766,3.858742236262992
Zona euro,bajo,M-actividad,credito,Q,2,2.9954032760864764,4.657930078651007
Zona euro,bajo,M-actividad,credito,Q,3,4.082322376587763,5.4118589396790675
Zona euro,bajo,M-actividad,credito,Q,4,4.0405051134155325,5.276440120699876
Zona euro,bajo,M-actividad,credito,Q,5,3.678102307037654,3.899231640792268
Zona euro,bajo,M-actividad,credito,Q,6,3.7035181046459504,3.2781184417418405
Zona euro,bajo,M-actividad,credito,Q,7,3.717438294589964,2.8445180024335013
Zona euro,bajo,M-actividad,credito,Q,8,3.609454153257697,2.62105779986797
Zona euro,bajo,M-actividad,credito,Q,9,3.8788001947798705,2.5682110508760454
Zona euro,bajo,M-actividad,credito,Q,10,3.455923295052049,1.972262181122062
Zona euro,bajo,M-actividad,credito,Q,11,3.2561128453500956,1.6136210980363292
Zona euro,bajo,M-actividad,credito,Q,12,2.2333262539228267,0.9923194532819918
Zona euro,bajo,Exceso+act,tasa,M,0,0.027468987660211188,0.5951239246017143
Zona euro,bajo,Exceso+act,tasa,M,1,0.0626522246090845,0.7271605415953838
Zona euro,bajo,Exceso+act,tasa,M,2,0.09031999699731733,0.7709640895701976
Zona euro,bajo,Exceso+act,tasa,M,3,0.07727391944559825,0.5584073026925135
Zona euro,bajo,Exceso+act,tasa,M,4,0.0845017946918028,0.5568748942415108
Zona euro,bajo,Exceso+act,tasa,M,5,0.14891587113705948,0.904516017122097
Zona euro,bajo,Exceso+act,tasa,M,6,0.2420562479402823,1.3246570925906345
Zona euro,bajo,Exceso+act,tasa,M,7,0.3096048560029121,1.5020987703513353
Zona euro,bajo,Exceso+act,tasa,M,8,0.3622657182122554,1.5580253988251014
Zona euro,bajo,Exceso+act,tasa,M,9,0.4606208879931947,1.76965532757382
Zona euro,bajo,Exceso+act,tasa,M,10,0.4845437244253387,1.7315493104417397
Zona euro,bajo,Exceso+act,tasa,M,11,0.5367522298350905,1.759481354987824
Zona euro,bajo,Exceso+act,tasa,M,12,0.580235200296475,1.7455569824546913
Zona euro,bajo,Exceso+act,tasa,M,13,0.5987979355910212,1.7155569032764835
Zona euro,bajo,Exceso+act,tasa,M,14,0.6178570206375861,1.741363286107425
Zona euro,bajo,Exceso+act,tasa,M,15,0.6676445001903568,1.8246209640984274
Zona euro,bajo,Exceso+act,tasa,M,16,0.6816650537262712,1.8489407346861089
Zona euro,bajo,Exceso+act,tasa,M,17,0.6960655366613936,1.8905156757396622
Zona euro,bajo,Exceso+act,tasa,M,18,0.639908232197304,1.7146152013344573
Zona euro,bajo,Exceso+act,tasa,M,19,0.6437001785668631,1.6979387789763076
Zona euro,bajo,Exceso+act,tasa,M,20,0.6072761859449585,1.5856440198025903
Zona euro,bajo,Exceso+act,tasa,M,21,0.5945721887290636,1.5746284570305296
Zona euro,bajo,Exceso+act,tasa,M,22,0.564935474572834,1.5025090249714372
Zona euro,bajo,Exceso+act,tasa,M,23,0.5050665115295292,1.3204227000515112
Zona euro,bajo,Exceso+act,tasa,M,24,0.45869489106775796,1.1488133541442866
Zona euro,bajo,Exceso+act,tasa,M,25,0.4354937141440701,1.0711949333750073
Zona euro,bajo,Exceso+act,tasa,M,26,0.4000923951837687,0.9421473291437595
Zona euro,bajo,Exceso+act,tasa,M,27,0.3859279554245943,0.8768589550251805
Zona euro,bajo,Exceso+act,tasa,M,28,0.38880853191782494,0.8580709448721908
Zona euro,bajo,Exceso+act,tasa,M,29,0.44424144641663976,0.9586234163900711
Zona euro,bajo,Exceso+act,tasa,M,30,0.5437892699247552,1.1370000851323039
Zona euro,bajo,Exceso+act,tasa,M,31,0.6073496415181189,1.2304618249560209
Zona euro,bajo,Exceso+act,tasa,M,32,0.6386645381176514,1.252993583699697
Zona euro,bajo,Exceso+act,tasa,M,33,0.631393797787212,1.2302807659113746
Zona euro,bajo,Exceso+act,tasa,M,34,0.6290960738944454,1.1605624367253864
Zona euro,bajo,Exceso+act,tasa,M,35,0.4835596113316212,0.752874337207231
Zona euro,bajo,Exceso+act,tasa,M,36,0.44145415549887146,0.6541546541147593
Zona euro,bajo,Exceso+act,tasa,M,37,0.5403899393486017,0.8118285361007247
Zona euro,bajo,Exceso+act,tasa,M,38,0.7548509623541036,1.2355669527523225
Zona euro,bajo,Exceso+act,tasa,M,39,0.8188896535960088,1.3153403145770597
Zona euro,bajo,Exceso+act,tasa,M,40,0.864439749000992,1.4266636128562458
Zona euro,bajo,Exceso+act,tasa,M,41,1.0217796719878482,1.789886939074579
Zona euro,bajo,Exceso+act,tasa,M,42,1.042113031266497,1.7425212663205056
Zona euro,bajo,Exceso+act,tasa,M,43,1.0913527275971493,1.8022781702804014
Zona euro,bajo,Exceso+act,tasa,M,44,1.5512997409188853,2.545526424672304
Zona euro,bajo,Exceso+act,tasa,M,45,1.6655594571844763,2.684224191966659
Zona euro,bajo,Exceso+act,tasa,M,46,1.6776364203237648,2.638825097078086
Zona euro,bajo,Exceso+act,tasa,M,47,2.0511210253420895,2.418958656774725
Zona euro,bajo,Exceso+act,tasa,M,48,1.995083776994811,2.2956537645956296
Zona euro,bajo,Exceso+act,acciones,M,0,-2.373033488211828,-0.9382368789787728
Zona euro,bajo,Exceso+act,acciones,M,1,-1.4595184345747898,-0.4238118316205007
Zona euro,bajo,Exceso+act,acciones,M,2,-0.17143840595178889,-0.04742237985312594
Zona euro,bajo,Exceso+act,acciones,M,3,1.1839239808715538,0.3208174747066715
Zona euro,bajo,Exceso+act,acciones,M,4,1.5681065903076126,0.41145296931288755
Zona euro,bajo,Exceso+act,acciones,M,5,-0.015264519154426281,-0.0034456566320911408
Zona euro,bajo,Exceso+act,acciones,M,6,0.6094511142847211,0.12203682098527943
Zona euro,bajo,Exceso+act,acciones,M,7,1.2043320878187105,0.22374784120861355
Zona euro,bajo,Exceso+act,acciones,M,8,0.7586343554089426,0.12830106273694156
Zona euro,bajo,Exceso+act,acciones,M,9,1.1454908232012606,0.19284770160545933
Zona euro,bajo,Exceso+act,acciones,M,10,2.185388791977391,0.3730198513032239
Zona euro,bajo,Exceso+act,acciones,M,11,2.338245131202856,0.38700956239328255
Zona euro,bajo,Exceso+act,acciones,M,12,1.7996228312608262,0.30747113335380705
Zona euro,bajo,Exceso+act,acciones,M,13,2.352940564897187,0.3986614894713897
Zona euro,bajo,Exceso+act,acciones,M,14,3.1007950574107186,0.49086391848590144
Zona euro,bajo,Exceso+act,acciones,M,15,2.5993746388372694,0.4351312091846446
Zona euro,bajo,Exceso+act,acciones,M,16,1.8928919878426624,0.29794479956913045
Zona euro,bajo,Exceso+act,acciones,M,17,0.578128549804068,0.08059033581603717
Zona euro,bajo,Exceso+act,acciones,M,18,0.2181342427705827,0.031258155012932894
Zona euro,bajo,Exceso+act,acciones,M,19,-0.4579997756250289,-0.06088927822480158
Zona euro,bajo,Exceso+act,acciones,M,20,-2.0137942391035004,-0.24040727649354351
Zona euro,bajo,Exceso+act,acciones,M,21,-5.172493134617273,-0.6036395424212321
Zona euro,bajo,Exceso+act,acciones,M,22,-6.45817329815193,-0.7488640096078973
Zona euro,bajo,Exceso+act,acciones,M,23,-6.471076842736922,-0.7909007295306638
Zona euro,bajo,Exceso+act,acciones,M,24,-6.083045084691161,-0.7250412717039719
Zona euro,bajo,Exceso+act,acciones,M,25,-6.7919343055305115,-0.7682853473699899
Zona euro,bajo,Exceso+act,acciones,M,26,-5.93652223380346,-0.684580765470301
Zona euro,bajo,Exceso+act,acciones,M,27,-4.786316739086542,-0.5992066441633481
Zona euro,bajo,Exceso+act,acciones,M,28,-5.521558571704301,-0.651683566380282
Zona euro,bajo,Exceso+act,acciones,M,29,-4.725647928963566,-0.6072879724974214
Zona euro,bajo,Exceso+act,acciones,M,30,-4.14919432600319,-0.5324121982500359
Zona euro,bajo,Exceso+act,acciones,M,31,-2.496142621652197,-0.3132054214503436
Zona euro,bajo,Exceso+act,acciones,M,32,2.033511316699992,0.2879585914379685
Zona euro,bajo,Exceso+act,acciones,M,33,4.022662201638306,0.5939493906362846
Zona euro,bajo,Exceso+act,acciones,M,34,3.8984670989187187,0.5569477334271805
Zona euro,bajo,Exceso+act,acciones,M,35,2.3944979275255265,0.3309882472036786
Zona euro,bajo,Exceso+act,acciones,M,36,2.3452200687778255,0.3270585800224595
Zona euro,bajo,Exceso+act,acciones,M,37,2.9857109176867076,0.4545857108256057
Zona euro,bajo,Exceso+act,acciones,M,38,-1.6642385838861262,-0.24719605038628015
Zona euro,bajo,Exceso+act,acciones,M,39,-3.9593541836324255,-0.5325265282642961
Zona euro,bajo,Exceso+act,acciones,M,40,-1.360757655903329,-0.20929340767377624
Zona euro,bajo,Exceso+act,acciones,M,41,-1.1777445393785115,-0.16602564400748956
Zona euro,bajo,Exceso+act,acciones,M,42,-2.4336801907962307,-0.30393089472451446
Zona euro,bajo,Exceso+act,acciones,M,43,-5.311316005791996,-0.658110869996357
Zona euro,bajo,Exceso+act,acciones,M,44,-6.283939134860729,-0.7206580176131279
Zona euro,bajo,Exceso+act,acciones,M,45,-5.989515164410288,-0.6332098562975572
Zona euro,bajo,Exceso+act,acciones,M,46,-9.057887622651675,-0.8830687068202543
Zona euro,bajo,Exceso+act,acciones,M,47,-6.374187931452763,-0.6344068698896137
Zona euro,bajo,Exceso+act,acciones,M,48,-6.041148874362191,-0.5703864341832834
Zona euro,bajo,Exceso+act,ipc,M,0,-0.1691057020485432,-1.4877067175834298
Zona euro,bajo,Exceso+act,ipc,M,1,-0.05362645314788501,-0.32157056884396096
Zona euro,bajo,Exceso+act,ipc,M,2,0.30359956483705797,1.3471148477174457
Zona euro,bajo,Exceso+act,ipc,M,3,0.523618076100764,2.0318163466493004
Zona euro,bajo,Exceso+act,ipc,M,4,0.5936537005408278,2.2422040046938565
Zona euro,bajo,Exceso+act,ipc,M,5,0.6709390989383003,2.0920230619849622
Zona euro,bajo,Exceso+act,ipc,M,6,0.4806717517201071,1.3070978305169958
Zona euro,bajo,Exceso+act,ipc,M,7,0.4502876407265865,1.0987764911188243
Zona euro,bajo,Exceso+act,ipc,M,8,0.5666881493444302,1.2878162402559308
Zona euro,bajo,Exceso+act,ipc,M,9,0.683550039429385,1.6161514665549397
Zona euro,bajo,Exceso+act,ipc,M,10,0.6217564858634999,1.5423980898531253
Zona euro,bajo,Exceso+act,ipc,M,11,0.482652024931884,1.2095012564415333
Zona euro,bajo,Exceso+act,ipc,M,12,0.3782743051126951,0.8612874755174442
Zona euro,bajo,Exceso+act,ipc,M,13,0.3977023768703763,0.8485549958317653
Zona euro,bajo,Exceso+act,ipc,M,14,0.6421563307834647,1.2771617476671133
Zona euro,bajo,Exceso+act,ipc,M,15,0.7826508817217561,1.564882703662845
Zona euro,bajo,Exceso+act,ipc,M,16,0.6872155067181173,1.4650428238010071
Zona euro,bajo,Exceso+act,ipc,M,17,0.6249179599568431,1.1792743480198864
Zona euro,bajo,Exceso+act,ipc,M,18,0.5627498351023732,1.0584518931886615
Zona euro,bajo,Exceso+act,ipc,M,19,0.5753975001990479,1.07648636024527
Zona euro,bajo,Exceso+act,ipc,M,20,0.6882431294064659,1.2530809350900363
